Year,Category,EAN Code,Month,Channel,Customer ID,Customer Name,Units
2024,Adult Care,501234000004,4,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,4,Hard Discounter,HD-UK-001,ValueFirst Discount,1800
2024,Adult Care,501234000004,4,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,4,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,4,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,4,Health & Beauty,HB-UK-001,VitaPharm UK,9720
2024,Adult Care,501234000004,4,Health & Beauty,HB-UK-002,BeautyZone Retail,6480
2024,Adult Care,501234000004,4,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,4,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,4,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,4,E-Commerce,EC-UK-001,ShopOnline UK,4320
2024,Adult Care,501234000004,4,E-Commerce,EC-UK-002,FreshDirect Online,2160
2024,Adult Care,501234000004,4,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),720
2024,Adult Care,501234000004,4,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,4,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,5,Modern Trade,MT-UK-001,MegaMart UK,4860
2024,Adult Care,501234000004,5,Modern Trade,MT-UK-002,FreshValue Supermarkets,2700
2024,Adult Care,501234000004,5,Modern Trade,MT-UK-003,SmartShop Stores,1620
2024,Adult Care,501234000004,5,Modern Trade,MT-UK-004,PrimeGrocer Chain,1620
2024,Adult Care,501234000004,5,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,5,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,5,Hard Discounter,HD-UK-001,ValueFirst Discount,1800
2024,Adult Care,501234000004,5,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,5,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,5,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,5,Health & Beauty,HB-UK-001,VitaPharm UK,9720
2024,Adult Care,501234000004,5,Health & Beauty,HB-UK-002,BeautyZone Retail,6480
2024,Adult Care,501234000004,5,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,5,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,5,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,5,E-Commerce,EC-UK-001,ShopOnline UK,4320
2024,Adult Care,501234000004,5,E-Commerce,EC-UK-002,FreshDirect Online,2160
2024,Adult Care,501234000004,5,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),720
2024,Adult Care,501234000004,5,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,5,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,6,Modern Trade,MT-UK-001,MegaMart UK,4252.5
2024,Adult Care,501234000004,6,Modern Trade,MT-UK-002,FreshValue Supermarkets,2362.5
2024,Adult Care,501234000004,6,Modern Trade,MT-UK-003,SmartShop Stores,1417.5
2024,Adult Care,501234000004,6,Modern Trade,MT-UK-004,PrimeGrocer Chain,1417.5
2024,Adult Care,501234000004,6,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,6,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,6,Hard Discounter,HD-UK-001,ValueFirst Discount,1575
2024,Adult Care,501234000004,6,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,6,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,6,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,6,Health & Beauty,HB-UK-001,VitaPharm UK,8505
2024,Adult Care,501234000004,6,Health & Beauty,HB-UK-002,BeautyZone Retail,5670
2024,Adult Care,501234000004,6,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,6,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,6,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,6,E-Commerce,EC-UK-001,ShopOnline UK,3780
2024,Adult Care,501234000004,6,E-Commerce,EC-UK-002,FreshDirect Online,1890
2024,Adult Care,501234000004,6,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),630
2024,Adult Care,501234000004,6,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,6,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,7,Modern Trade,MT-UK-001,MegaMart UK,4252.5
2024,Adult Care,501234000004,7,Modern Trade,MT-UK-002,FreshValue Supermarkets,2362.5
2024,Adult Care,501234000004,7,Modern Trade,MT-UK-003,SmartShop Stores,1417.5
2024,Adult Care,501234000004,7,Modern Trade,MT-UK-004,PrimeGrocer Chain,1417.5
2024,Adult Care,501234000004,7,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,7,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,7,Hard Discounter,HD-UK-001,ValueFirst Discount,1575
2024,Adult Care,501234000004,7,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,7,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,7,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,7,Health & Beauty,HB-UK-001,VitaPharm UK,8505
2024,Adult Care,501234000004,7,Health & Beauty,HB-UK-002,BeautyZone Retail,5670
2024,Adult Care,501234000004,7,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,7,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,7,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,7,E-Commerce,EC-UK-001,ShopOnline UK,3780
2024,Adult Care,501234000004,7,E-Commerce,EC-UK-002,FreshDirect Online,1890
2024,Adult Care,501234000004,7,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),630
2024,Adult Care,501234000004,7,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,7,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,8,Modern Trade,MT-UK-001,MegaMart UK,3645
2024,Adult Care,501234000004,8,Modern Trade,MT-UK-002,FreshValue Supermarkets,2025
2024,Adult Care,501234000004,8,Modern Trade,MT-UK-003,SmartShop Stores,1215
2024,Adult Care,501234000004,8,Modern Trade,MT-UK-004,PrimeGrocer Chain,1215
2024,Adult Care,501234000004,8,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,8,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,8,Hard Discounter,HD-UK-001,ValueFirst Discount,1350
2024,Adult Care,501234000004,8,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,8,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,8,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,8,Health & Beauty,HB-UK-001,VitaPharm UK,7290
2024,Adult Care,501234000004,8,Health & Beauty,HB-UK-002,BeautyZone Retail,4860
2024,Adult Care,501234000004,8,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,8,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,8,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,8,E-Commerce,EC-UK-001,ShopOnline UK,3240
2024,Adult Care,501234000004,8,E-Commerce,EC-UK-002,FreshDirect Online,1620
2024,Adult Care,501234000004,8,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),540
2024,Adult Care,501234000004,8,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,8,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,9,Modern Trade,MT-UK-001,MegaMart UK,4860
2024,Adult Care,501234000004,9,Modern Trade,MT-UK-002,FreshValue Supermarkets,2700
2024,Adult Care,501234000004,9,Modern Trade,MT-UK-003,SmartShop Stores,1620
2024,Adult Care,501234000004,9,Modern Trade,MT-UK-004,PrimeGrocer Chain,1620
2024,Adult Care,501234000004,9,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,9,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,9,Hard Discounter,HD-UK-001,ValueFirst Discount,1800
2024,Adult Care,501234000004,9,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,9,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,9,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,9,Health & Beauty,HB-UK-001,VitaPharm UK,9720
2024,Adult Care,501234000004,9,Health & Beauty,HB-UK-002,BeautyZone Retail,6480
2024,Adult Care,501234000004,9,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,9,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,9,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,9,E-Commerce,EC-UK-001,ShopOnline UK,4320
2024,Adult Care,501234000004,9,E-Commerce,EC-UK-002,FreshDirect Online,2160
2024,Adult Care,501234000004,9,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),720
2024,Adult Care,501234000004,9,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,9,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,10,Modern Trade,MT-UK-001,MegaMart UK,5467.5
2024,Adult Care,501234000004,10,Modern Trade,MT-UK-002,FreshValue Supermarkets,3037.5
2024,Adult Care,501234000004,10,Modern Trade,MT-UK-003,SmartShop Stores,1822.5
2024,Adult Care,501234000004,10,Modern Trade,MT-UK-004,PrimeGrocer Chain,1822.5
2024,Adult Care,501234000004,10,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,10,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,10,Hard Discounter,HD-UK-001,ValueFirst Discount,2025
2024,Adult Care,501234000004,10,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,10,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,10,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,10,Health & Beauty,HB-UK-001,VitaPharm UK,10935
2024,Adult Care,501234000004,10,Health & Beauty,HB-UK-002,BeautyZone Retail,7290
2024,Adult Care,501234000004,10,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,10,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,10,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,10,E-Commerce,EC-UK-001,ShopOnline UK,4860
2024,Adult Care,501234000004,10,E-Commerce,EC-UK-002,FreshDirect Online,2430
2024,Adult Care,501234000004,10,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),810
2024,Adult Care,501234000004,10,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,10,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,11,Modern Trade,MT-UK-001,MegaMart UK,6075
2024,Adult Care,501234000004,11,Modern Trade,MT-UK-002,FreshValue Supermarkets,3375
2024,Adult Care,501234000004,11,Modern Trade,MT-UK-003,SmartShop Stores,2025
2024,Adult Care,501234000004,11,Modern Trade,MT-UK-004,PrimeGrocer Chain,2025
2024,Adult Care,501234000004,11,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,11,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,11,Hard Discounter,HD-UK-001,ValueFirst Discount,2250
2024,Adult Care,501234000004,11,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,11,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,11,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,11,Health & Beauty,HB-UK-001,VitaPharm UK,12150
2024,Adult Care,501234000004,11,Health & Beauty,HB-UK-002,BeautyZone Retail,8100
2024,Adult Care,501234000004,11,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,11,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,11,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,11,E-Commerce,EC-UK-001,ShopOnline UK,5400
2024,Adult Care,501234000004,11,E-Commerce,EC-UK-002,FreshDirect Online,2700
2024,Adult Care,501234000004,11,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),900
2024,Adult Care,501234000004,11,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,11,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000004,12,Modern Trade,MT-UK-001,MegaMart UK,7897.5
2024,Adult Care,501234000004,12,Modern Trade,MT-UK-002,FreshValue Supermarkets,4387.5
2024,Adult Care,501234000004,12,Modern Trade,MT-UK-003,SmartShop Stores,2632.5
2024,Adult Care,501234000004,12,Modern Trade,MT-UK-004,PrimeGrocer Chain,2632.5
2024,Adult Care,501234000004,12,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000004,12,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000004,12,Hard Discounter,HD-UK-001,ValueFirst Discount,2925
2024,Adult Care,501234000004,12,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000004,12,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000004,12,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000004,12,Health & Beauty,HB-UK-001,VitaPharm UK,15795
2024,Adult Care,501234000004,12,Health & Beauty,HB-UK-002,BeautyZone Retail,10530
2024,Adult Care,501234000004,12,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000004,12,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000004,12,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000004,12,E-Commerce,EC-UK-001,ShopOnline UK,7020
2024,Adult Care,501234000004,12,E-Commerce,EC-UK-002,FreshDirect Online,3510
2024,Adult Care,501234000004,12,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),1170
2024,Adult Care,501234000004,12,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000004,12,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,1,Modern Trade,MT-UK-001,MegaMart UK,3307.5
2024,Adult Care,501234000005,1,Modern Trade,MT-UK-002,FreshValue Supermarkets,1837.5
2024,Adult Care,501234000005,1,Modern Trade,MT-UK-003,SmartShop Stores,1102.5
2024,Adult Care,501234000005,1,Modern Trade,MT-UK-004,PrimeGrocer Chain,1102.5
2024,Adult Care,501234000005,1,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000005,1,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000005,1,Hard Discounter,HD-UK-001,ValueFirst Discount,1225
2024,Adult Care,501234000005,1,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000005,1,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000005,1,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000005,1,Health & Beauty,HB-UK-001,VitaPharm UK,6615
2024,Adult Care,501234000005,1,Health & Beauty,HB-UK-002,BeautyZone Retail,4410
2024,Adult Care,501234000005,1,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000005,1,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000005,1,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000005,1,E-Commerce,EC-UK-001,ShopOnline UK,2940
2024,Adult Care,501234000005,1,E-Commerce,EC-UK-002,FreshDirect Online,1470
2024,Adult Care,501234000005,1,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),490
2024,Adult Care,501234000005,1,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000005,1,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,2,Modern Trade,MT-UK-001,MegaMart UK,2835
2024,Adult Care,501234000005,2,Modern Trade,MT-UK-002,FreshValue Supermarkets,1575
2024,Adult Care,501234000005,2,Modern Trade,MT-UK-003,SmartShop Stores,945
2024,Adult Care,501234000005,2,Modern Trade,MT-UK-004,PrimeGrocer Chain,945
2024,Adult Care,501234000005,2,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000005,2,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000005,2,Hard Discounter,HD-UK-001,ValueFirst Discount,1050
2024,Adult Care,501234000005,2,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000005,2,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000005,2,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000005,2,Health & Beauty,HB-UK-001,VitaPharm UK,5670
2024,Adult Care,501234000005,2,Health & Beauty,HB-UK-002,BeautyZone Retail,3780
2024,Adult Care,501234000005,2,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000005,2,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000005,2,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000005,2,E-Commerce,EC-UK-001,ShopOnline UK,2520
2024,Adult Care,501234000005,2,E-Commerce,EC-UK-002,FreshDirect Online,1260
2024,Adult Care,501234000005,2,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),420
2024,Adult Care,501234000005,2,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000005,2,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,3,Modern Trade,MT-UK-001,MegaMart UK,5197.5
2024,Adult Care,501234000005,3,Modern Trade,MT-UK-002,FreshValue Supermarkets,2887.5
2024,Adult Care,501234000005,3,Modern Trade,MT-UK-003,SmartShop Stores,1732.5
2024,Adult Care,501234000005,3,Modern Trade,MT-UK-004,PrimeGrocer Chain,1732.5
2024,Adult Care,501234000005,3,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000005,3,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000005,3,Hard Discounter,HD-UK-001,ValueFirst Discount,1925
2024,Adult Care,501234000005,3,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000005,3,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000005,3,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000005,3,Health & Beauty,HB-UK-001,VitaPharm UK,10395
2024,Adult Care,501234000005,3,Health & Beauty,HB-UK-002,BeautyZone Retail,6930
2024,Adult Care,501234000005,3,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000005,3,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000005,3,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000005,3,E-Commerce,EC-UK-001,ShopOnline UK,4620
2024,Adult Care,501234000005,3,E-Commerce,EC-UK-002,FreshDirect Online,2310
2024,Adult Care,501234000005,3,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),770
2024,Adult Care,501234000005,3,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000005,3,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,4,Modern Trade,MT-UK-001,MegaMart UK,3780
2024,Adult Care,501234000005,4,Modern Trade,MT-UK-002,FreshValue Supermarkets,2100
2024,Adult Care,501234000005,4,Modern Trade,MT-UK-003,SmartShop Stores,1260
2024,Adult Care,501234000005,4,Modern Trade,MT-UK-004,PrimeGrocer Chain,1260
2024,Adult Care,501234000005,4,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000005,4,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000005,4,Hard Discounter,HD-UK-001,ValueFirst Discount,1400
2024,Adult Care,501234000005,4,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000005,4,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000005,4,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000005,4,Health & Beauty,HB-UK-001,VitaPharm UK,7560
2024,Adult Care,501234000005,4,Health & Beauty,HB-UK-002,BeautyZone Retail,5040
2024,Adult Care,501234000005,4,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000005,4,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000005,4,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000005,4,E-Commerce,EC-UK-001,ShopOnline UK,3360
2024,Adult Care,501234000005,4,E-Commerce,EC-UK-002,FreshDirect Online,1680
2024,Adult Care,501234000005,4,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),560
2024,Adult Care,501234000005,4,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000005,4,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,5,Modern Trade,MT-UK-001,MegaMart UK,3780
2024,Adult Care,501234000005,5,Modern Trade,MT-UK-002,FreshValue Supermarkets,2100
2024,Adult Care,501234000005,5,Modern Trade,MT-UK-003,SmartShop Stores,1260
2024,Adult Care,501234000005,5,Modern Trade,MT-UK-004,PrimeGrocer Chain,1260
2024,Adult Care,501234000005,5,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000005,5,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000005,5,Hard Discounter,HD-UK-001,ValueFirst Discount,1400
2024,Adult Care,501234000005,5,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000005,5,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000005,5,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000005,5,Health & Beauty,HB-UK-001,VitaPharm UK,7560
2024,Adult Care,501234000005,5,Health & Beauty,HB-UK-002,BeautyZone Retail,5040
2024,Adult Care,501234000005,5,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000005,5,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000005,5,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000005,5,E-Commerce,EC-UK-001,ShopOnline UK,3360
2024,Adult Care,501234000005,5,E-Commerce,EC-UK-002,FreshDirect Online,1680
2024,Adult Care,501234000005,5,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),560
2024,Adult Care,501234000005,5,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000005,5,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,6,Modern Trade,MT-UK-001,MegaMart UK,3307.5
2024,Adult Care,501234000005,6,Modern Trade,MT-UK-002,FreshValue Supermarkets,1837.5
2024,Adult Care,501234000005,6,Modern Trade,MT-UK-003,SmartShop Stores,1102.5
2024,Adult Care,501234000005,6,Modern Trade,MT-UK-004,PrimeGrocer Chain,1102.5
2024,Adult Care,501234000005,6,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000005,6,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000005,6,Hard Discounter,HD-UK-001,ValueFirst Discount,1225
2024,Adult Care,501234000005,6,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000005,6,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000005,6,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000005,6,Health & Beauty,HB-UK-001,VitaPharm UK,6615
2024,Adult Care,501234000005,6,Health & Beauty,HB-UK-002,BeautyZone Retail,4410
2024,Adult Care,501234000005,6,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000005,6,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000005,6,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000005,6,E-Commerce,EC-UK-001,ShopOnline UK,2940
2024,Adult Care,501234000005,6,E-Commerce,EC-UK-002,FreshDirect Online,1470
2024,Adult Care,501234000005,6,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),490
2024,Adult Care,501234000005,6,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000005,6,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,7,Modern Trade,MT-UK-001,MegaMart UK,3307.5
2024,Adult Care,501234000005,7,Modern Trade,MT-UK-002,FreshValue Supermarkets,1837.5
2024,Adult Care,501234000005,7,Modern Trade,MT-UK-003,SmartShop Stores,1102.5
2024,Adult Care,501234000005,7,Modern Trade,MT-UK-004,PrimeGrocer Chain,1102.5
2024,Adult Care,501234000005,7,Modern Trade,MT-IE-001,EireMarket Group,0
2024,Adult Care,501234000005,7,Modern Trade,MT-NL-001,HollandMart BV,0
2024,Adult Care,501234000005,7,Hard Discounter,HD-UK-001,ValueFirst Discount,1225
2024,Adult Care,501234000005,7,Hard Discounter,HD-UK-002,BudgetMart Stores,0
2024,Adult Care,501234000005,7,Hard Discounter,HD-IE-001,EuroSave Ireland,0
2024,Adult Care,501234000005,7,Hard Discounter,HD-NL-001,KoopSmart Nederland,0
2024,Adult Care,501234000005,7,Health & Beauty,HB-UK-001,VitaPharm UK,6615
2024,Adult Care,501234000005,7,Health & Beauty,HB-UK-002,BeautyZone Retail,4410
2024,Adult Care,501234000005,7,Health & Beauty,HB-UK-003,WellCare Pharmacies,0
2024,Adult Care,501234000005,7,Health & Beauty,HB-IE-001,HealthFirst Ireland,0
2024,Adult Care,501234000005,7,Health & Beauty,HB-NL-001,Gezondheid Apotheek,0
2024,Adult Care,501234000005,7,E-Commerce,EC-UK-001,ShopOnline UK,2940
2024,Adult Care,501234000005,7,E-Commerce,EC-UK-002,FreshDirect Online,1470
2024,Adult Care,501234000005,7,E-Commerce,EC-DTC-001,NovaPure Direct (DTC),490
2024,Adult Care,501234000005,7,E-Commerce,EC-IE-001,IrishShop Online,0
2024,Adult Care,501234000005,7,E-Commerce,EC-NL-001,DutchMarket Digital,0
2024,Adult Care,501234000005,8,Modern Trade,MT-UK-001,MegaMart UK,2835
